Datetime,Discharge_ML_day,QC
15/02/2015 00:00:00,461.719,1
16/02/2015 00:00:00,624.416,1
17/02/2015 00:00:00,652.975,1
18/02/2015 00:00:00,671.045,1
19/02/2015 00:00:00,613.785,1
20/02/2015 00:00:00,1050.216,1
21/02/2015 00:00:00,1437.307,1
22/02/2015 00:00:00,1112.356,1
23/02/2015 00:00:00,1052.361,1
24/02/2015 00:00:00,817.301,1
25/02/2015 00:00:00,1106.975,1
26/02/2015 00:00:00,778.754,1
27/02/2015 00:00:00,771.158,1
28/02/2015 00:00:00,791.742,1
01/03/2015 00:00:00,796.639,1
02/03/2015 00:00:00,719.913,1
03/03/2015 00:00:00,637.881,4
04/03/2015 00:00:00,545.696,4
05/03/2015 00:00:00,467.561,4
06/03/2015 00:00:00,416.25,4
07/03/2015 00:00:00,381.638,4
08/03/2015 00:00:00,339.742,4
09/03/2015 00:00:00,311.548,4
10/03/2015 00:00:00,288.761,4
11/03/2015 00:00:00,265.032,4
12/03/2015 00:00:00,245.18,4
13/03/2015 00:00:00,233.53,1
14/03/2015 00:00:00,220.254,1
15/03/2015 00:00:00,204.288,1
16/03/2015 00:00:00,199.116,1
17/03/2015 00:00:00,183.922,1
18/03/2015 00:00:00,172.102,1
19/03/2015 00:00:00,173.927,1
20/03/2015 00:00:00,178.443,1
21/03/2015 00:00:00,176.102,1
22/03/2015 00:00:00,166.345,1
23/03/2015 00:00:00,155.854,1
24/03/2015 00:00:00,153.964,1
25/03/2015 00:00:00,155.326,1
26/03/2015 00:00:00,153.196,1
27/03/2015 00:00:00,145.401,1
28/03/2015 00:00:00,148.036,4
29/03/2015 00:00:00,154.051,4
30/03/2015 00:00:00,162.384,4
31/03/2015 00:00:00,183.056,4
01/04/2015 00:00:00,176.646,4
02/04/2015 00:00:00,173.48,4
03/04/2015 00:00:00,170.531,4
04/04/2015 00:00:00,157.2,4
05/04/2015 00:00:00,147.688,4
06/04/2015 00:00:00,146.504,4
07/04/2015 00:00:00,146.906,4
08/04/2015 00:00:00,172.683,4
09/04/2015 00:00:00,2455.228,4
10/04/2015 00:00:00,12395.251,4
11/04/2015 00:00:00,6477.862,4
12/04/2015 00:00:00,2990.974,4
13/04/2015 00:00:00,1795.032,4
14/04/2015 00:00:00,1348.102,4
15/04/2015 00:00:00,1034.046,1
16/04/2015 00:00:00,868.096,2
17/04/2015 00:00:00,744.872,2
18/04/2015 00:00:00,667.744,2
19/04/2015 00:00:00,621.506,2
20/04/2015 00:00:00,580.162,2
21/04/2015 00:00:00,559.017,2
22/04/2015 00:00:00,600.595,2
23/04/2015 00:00:00,624.858,2
24/04/2015 00:00:00,629.656,2
25/04/2015 00:00:00,1084.986,2
26/04/2015 00:00:00,2727.306,2
27/04/2015 00:00:00,2981.188,2
28/04/2015 00:00:00,2385.574,2
29/04/2015 00:00:00,2101.918,2
30/04/2015 00:00:00,1838.269,2
01/05/2015 00:00:00,1457.205,2
02/05/2015 00:00:00,1198.778,2
03/05/2015 00:00:00,1055.098,2
04/05/2015 00:00:00,957.905,2
05/05/2015 00:00:00,895.522,2
06/05/2015 00:00:00,844.169,2
07/05/2015 00:00:00,791.675,2
08/05/2015 00:00:00,731.561,2
09/05/2015 00:00:00,666.241,2
10/05/2015 00:00:00,610.262,2
11/05/2015 00:00:00,587.397,2
12/05/2015 00:00:00,567.632,2
13/05/2015 00:00:00,535.362,2
14/05/2015 00:00:00,512.871,2
15/05/2015 00:00:00,519.077,2
16/05/2015 00:00:00,533.457,2
17/05/2015 00:00:00,505.309,2
18/05/2015 00:00:00,474.143,2
19/05/2015 00:00:00,448.838,2
20/05/2015 00:00:00,426.345,2
21/05/2015 00:00:00,432.994,2
22/05/2015 00:00:00,421.074,2
23/05/2015 00:00:00,417.531,2
24/05/2015 00:00:00,523.717,2
25/05/2015 00:00:00,564.567,2
26/05/2015 00:00:00,773.79,2
27/05/2015 00:00:00,772.793,2
28/05/2015 00:00:00,619.486,1
29/05/2015 00:00:00,532.412,1
30/05/2015 00:00:00,484.074,1
31/05/2015 00:00:00,445.458,1
01/06/2015 00:00:00,423.288,1
02/06/2015 00:00:00,413.278,1
03/06/2015 00:00:00,412.703,1
04/06/2015 00:00:00,399.6,1
05/06/2015 00:00:00,394.44,1
06/06/2015 00:00:00,419.991,1
07/06/2015 00:00:00,441.719,1
08/06/2015 00:00:00,435.051,1
09/06/2015 00:00:00,416.66,1
10/06/2015 00:00:00,409.884,1
11/06/2015 00:00:00,402.037,1
12/06/2015 00:00:00,384.428,1
13/06/2015 00:00:00,367.794,1
14/06/2015 00:00:00,357.7,1
15/06/2015 00:00:00,344.817,1
16/06/2015 00:00:00,338.45,1
17/06/2015 00:00:00,404.025,1
18/06/2015 00:00:00,1321.196,1
19/06/2015 00:00:00,1542.263,1
20/06/2015 00:00:00,2181.96,1
21/06/2015 00:00:00,3784.213,1
22/06/2015 00:00:00,2942.145,1
23/06/2015 00:00:00,1953.176,1
24/06/2015 00:00:00,1461.681,1
25/06/2015 00:00:00,1230.898,1
26/06/2015 00:00:00,1094.472,1
27/06/2015 00:00:00,1001.088,1
28/06/2015 00:00:00,920.167,1
29/06/2015 00:00:00,866.964,1
30/06/2015 00:00:00,802.286,1
01/07/2015 00:00:00,763.53,1
02/07/2015 00:00:00,725.822,1
03/07/2015 00:00:00,692.082,1
04/07/2015 00:00:00,671.41,1
05/07/2015 00:00:00,659.234,1
06/07/2015 00:00:00,647.864,1
07/07/2015 00:00:00,645.332,1
08/07/2015 00:00:00,639.129,1
09/07/2015 00:00:00,631.906,1
10/07/2015 00:00:00,633.316,1
11/07/2015 00:00:00,639.121,1
12/07/2015 00:00:00,643.693,1
13/07/2015 00:00:00,719.981,4
14/07/2015 00:00:00,832.411,4
15/07/2015 00:00:00,3315.991,4
16/07/2015 00:00:00,5546.418,4
17/07/2015 00:00:00,3414.479,4
18/07/2015 00:00:00,3210.742,4
19/07/2015 00:00:00,6956.873,4
20/07/2015 00:00:00,5201.08,4
21/07/2015 00:00:00,3531.213,4
22/07/2015 00:00:00,2738.717,4
23/07/2015 00:00:00,2290.742,4
24/07/2015 00:00:00,2045.243,4
25/07/2015 00:00:00,1894.744,4
26/07/2015 00:00:00,1913.304,4
27/07/2015 00:00:00,1857.79,4
28/07/2015 00:00:00,1776.841,4
29/07/2015 00:00:00,1667.06,4
30/07/2015 00:00:00,1557.278,4
31/07/2015 00:00:00,1448.605,4
01/08/2015 00:00:00,1356.163,4
02/08/2015 00:00:00,1285.725,2
03/08/2015 00:00:00,1495.704,2
04/08/2015 00:00:00,1261.956,2
05/08/2015 00:00:00,1286.724,2
06/08/2015 00:00:00,1412.838,2
07/08/2015 00:00:00,1301.83,2
08/08/2015 00:00:00,1221.788,2
09/08/2015 00:00:00,1185.228,2
10/08/2015 00:00:00,1143.246,2
11/08/2015 00:00:00,1107.233,2
12/08/2015 00:00:00,1075.382,2
13/08/2015 00:00:00,1042.983,2
14/08/2015 00:00:00,1035.621,2
15/08/2015 00:00:00,1005.692,2
16/08/2015 00:00:00,989.947,2
17/08/2015 00:00:00,967.692,2
18/08/2015 00:00:00,908.133,2
19/08/2015 00:00:00,838.876,2
20/08/2015 00:00:00,792.596,2
21/08/2015 00:00:00,786.466,2
22/08/2015 00:00:00,812.039,2
23/08/2015 00:00:00,791.336,2
24/08/2015 00:00:00,770.853,2
25/08/2015 00:00:00,817.827,2
26/08/2015 00:00:00,3062.346,2
27/08/2015 00:00:00,10932.826,2
28/08/2015 00:00:00,14252.605,2
29/08/2015 00:00:00,11884.79,2
30/08/2015 00:00:00,11509.926,2
31/08/2015 00:00:00,8657.152,2
01/09/2015 00:00:00,6286.945,2
02/09/2015 00:00:00,5075.369,2
03/09/2015 00:00:00,4226.055,2
04/09/2015 00:00:00,3735.772,2
05/09/2015 00:00:00,3780.635,2
06/09/2015 00:00:00,3931.028,2
07/09/2015 00:00:00,3522.178,2
08/09/2015 00:00:00,3050.716,2
09/09/2015 00:00:00,2659.009,2
10/09/2015 00:00:00,2329.042,2
11/09/2015 00:00:00,2113.03,2
12/09/2015 00:00:00,1927.976,2
13/09/2015 00:00:00,1776.713,2
14/09/2015 00:00:00,1643.676,2
15/09/2015 00:00:00,1493.953,2
16/09/2015 00:00:00,1410.396,1
17/09/2015 00:00:00,1335.884,1
18/09/2015 00:00:00,1290.247,1
19/09/2015 00:00:00,1233.94,1
20/09/2015 00:00:00,1162.805,1
21/09/2015 00:00:00,1122.416,1
22/09/2015 00:00:00,1085.469,1
23/09/2015 00:00:00,1062.732,1
24/09/2015 00:00:00,1039.365,1
25/09/2015 00:00:00,1003.828,1
26/09/2015 00:00:00,975.319,1
27/09/2015 00:00:00,927.721,1
28/09/2015 00:00:00,956.804,1
29/09/2015 00:00:00,985.001,1
30/09/2015 00:00:00,948.955,1
01/10/2015 00:00:00,880.061,1
02/10/2015 00:00:00,814.441,1
03/10/2015 00:00:00,791.555,1
04/10/2015 00:00:00,868.786,1
05/10/2015 00:00:00,790.988,1
06/10/2015 00:00:00,705.654,1
07/10/2015 00:00:00,658.223,1
08/10/2015 00:00:00,594.573,1
09/10/2015 00:00:00,543.29,1
10/10/2015 00:00:00,516.444,1
11/10/2015 00:00:00,515.492,1
12/10/2015 00:00:00,564.412,1
13/10/2015 00:00:00,579.878,1
14/10/2015 00:00:00,626.951,1
15/10/2015 00:00:00,645.62,1
16/10/2015 00:00:00,618.804,1
17/10/2015 00:00:00,582.307,1
18/10/2015 00:00:00,597.684,1
19/10/2015 00:00:00,566.964,1
20/10/2015 00:00:00,530.213,1
21/10/2015 00:00:00,492.282,1
22/10/2015 00:00:00,470.294,1
23/10/2015 00:00:00,473.236,1
24/10/2015 00:00:00,467.866,1
25/10/2015 00:00:00,477.505,1
26/10/2015 00:00:00,498.542,1
27/10/2015 00:00:00,545.594,1
28/10/2015 00:00:00,503.602,1
29/10/2015 00:00:00,447.769,1
30/10/2015 00:00:00,414.552,1
31/10/2015 00:00:00,374.894,1
01/11/2015 00:00:00,352.028,1
02/11/2015 00:00:00,345.208,1
03/11/2015 00:00:00,370.952,1
04/11/2015 00:00:00,358.801,1
05/11/2015 00:00:00,352.235,1
06/11/2015 00:00:00,454.354,1
07/11/2015 00:00:00,592.101,1
08/11/2015 00:00:00,494.157,2
09/11/2015 00:00:00,463.432,2
10/11/2015 00:00:00,625.78,2
11/11/2015 00:00:00,664.468,2
12/11/2015 00:00:00,630.267,2
13/11/2015 00:00:00,672.022,2
14/11/2015 00:00:00,752.971,2
15/11/2015 00:00:00,994.845,2
16/11/2015 00:00:00,1500.852,2
17/11/2015 00:00:00,1430.383,2
18/11/2015 00:00:00,1166.154,2
19/11/2015 00:00:00,935.856,1
20/11/2015 00:00:00,724.974,1
21/11/2015 00:00:00,608.083,1
22/11/2015 00:00:00,483.695,1
23/11/2015 00:00:00,384.4,1
24/11/2015 00:00:00,363.593,1
25/11/2015 00:00:00,313,1
26/11/2015 00:00:00,241.83,1
27/11/2015 00:00:00,230.466,1
28/11/2015 00:00:00,209.66,1
29/11/2015 00:00:00,190.959,1
30/11/2015 00:00:00,181.799,1
01/12/2015 00:00:00,161.764,1
02/12/2015 00:00:00,159.587,1
03/12/2015 00:00:00,154.096,1
04/12/2015 00:00:00,147.445,1
05/12/2015 00:00:00,220.314,1
06/12/2015 00:00:00,223.834,1
07/12/2015 00:00:00,202.357,1
08/12/2015 00:00:00,173.32,1
09/12/2015 00:00:00,153.911,1
10/12/2015 00:00:00,139.064,1
11/12/2015 00:00:00,130.212,1
12/12/2015 00:00:00,120.32,1
13/12/2015 00:00:00,106.866,1
14/12/2015 00:00:00,94.828,1
15/12/2015 00:00:00,86.099,1
16/12/2015 00:00:00,80.503,1
17/12/2015 00:00:00,75.235,1
18/12/2015 00:00:00,81.354,1
19/12/2015 00:00:00,69.826,1
20/12/2015 00:00:00,63.912,1
21/12/2015 00:00:00,56.784,1
22/12/2015 00:00:00,52.562,1
23/12/2015 00:00:00,49.46,1
24/12/2015 00:00:00,48.74,1
25/12/2015 00:00:00,45.005,1
26/12/2015 00:00:00,42.245,1
27/12/2015 00:00:00,50.797,1
28/12/2015 00:00:00,57.825,1
29/12/2015 00:00:00,59.438,1
30/12/2015 00:00:00,61.407,1
31/12/2015 00:00:00,64.32,1
01/01/2016 00:00:00,62.08,1
02/01/2016 00:00:00,54.509,1
03/01/2016 00:00:00,49.011,1
04/01/2016 00:00:00,50.124,1
05/01/2016 00:00:00,58.987,1
06/01/2016 00:00:00,70.294,1
07/01/2016 00:00:00,6035.737,1
08/01/2016 00:00:00,4580.381,1
09/01/2016 00:00:00,2529.018,1
10/01/2016 00:00:00,1630.165,1
11/01/2016 00:00:00,1115.355,1
12/01/2016 00:00:00,846.569,1
13/01/2016 00:00:00,634.291,1
14/01/2016 00:00:00,514.049,1
15/01/2016 00:00:00,464.148,2
16/01/2016 00:00:00,434.445,2
17/01/2016 00:00:00,371.48,2
18/01/2016 00:00:00,344.042,2
19/01/2016 00:00:00,417.496,2
20/01/2016 00:00:00,432.273,2
21/01/2016 00:00:00,354.085,2
22/01/2016 00:00:00,297.816,2
23/01/2016 00:00:00,281.624,2
24/01/2016 00:00:00,287.892,2
25/01/2016 00:00:00,283.498,2
26/01/2016 00:00:00,265.764,2
27/01/2016 00:00:00,344.451,2
28/01/2016 00:00:00,405.739,2
29/01/2016 00:00:00,450.671,2
30/01/2016 00:00:00,590.114,2
31/01/2016 00:00:00,539.18,2
01/02/2016 00:00:00,889.102,2
02/02/2016 00:00:00,2127.467,2
03/02/2016 00:00:00,2627.365,2
04/02/2016 00:00:00,2084.005,2
05/02/2016 00:00:00,1513.298,2
06/02/2016 00:00:00,1176.898,2
07/02/2016 00:00:00,1228.77,2
08/02/2016 00:00:00,1192.683,2
09/02/2016 00:00:00,985.668,2
10/02/2016 00:00:00,815.308,2
11/02/2016 00:00:00,657.29,2
12/02/2016 00:00:00,699.974,2
13/02/2016 00:00:00,559.981,2
14/02/2016 00:00:00,455.815,2
15/02/2016 00:00:00,401.661,2
16/02/2016 00:00:00,365.859,2
17/02/2016 00:00:00,336.845,1
18/02/2016 00:00:00,301.302,1
19/02/2016 00:00:00,287.415,1
20/02/2016 00:00:00,266.349,1
21/02/2016 00:00:00,240.053,1
22/02/2016 00:00:00,210.083,1
23/02/2016 00:00:00,193.366,1
24/02/2016 00:00:00,189.78,1
25/02/2016 00:00:00,185.399,1
26/02/2016 00:00:00,176.639,1
27/02/2016 00:00:00,168.757,1
28/02/2016 00:00:00,161.59,1
29/02/2016 00:00:00,153.857,1
01/03/2016 00:00:00,141.267,1
02/03/2016 00:00:00,128.113,1
03/03/2016 00:00:00,118.978,1
04/03/2016 00:00:00,112.62,1
05/03/2016 00:00:00,117.291,1
06/03/2016 00:00:00,130.321,1
07/03/2016 00:00:00,121.992,1
08/03/2016 00:00:00,105.995,1
09/03/2016 00:00:00,108.025,1
10/03/2016 00:00:00,95.174,1
11/03/2016 00:00:00,88.47,1
12/03/2016 00:00:00,100.242,1
13/03/2016 00:00:00,147.737,1
14/03/2016 00:00:00,139.452,1
15/03/2016 00:00:00,126.715,1
16/03/2016 00:00:00,134.766,1
17/03/2016 00:00:00,164.968,1
18/03/2016 00:00:00,173.225,2
19/03/2016 00:00:00,184.198,2
20/03/2016 00:00:00,176.414,2
21/03/2016 00:00:00,164.724,2
22/03/2016 00:00:00,194.442,2
23/03/2016 00:00:00,183.806,2
24/03/2016 00:00:00,165.572,2
25/03/2016 00:00:00,157.214,2
26/03/2016 00:00:00,159.676,2
27/03/2016 00:00:00,154.681,2
28/03/2016 00:00:00,145.533,2
29/03/2016 00:00:00,144.568,2
30/03/2016 00:00:00,141.432,2
31/03/2016 00:00:00,140.477,2
01/04/2016 00:00:00,144.597,2
02/04/2016 00:00:00,140.342,2
03/04/2016 00:00:00,134.969,2
04/04/2016 00:00:00,134.805,2
05/04/2016 00:00:00,136.071,2
06/04/2016 00:00:00,145.028,2
07/04/2016 00:00:00,143.56,2
08/04/2016 00:00:00,135.775,2
09/04/2016 00:00:00,123.999,2
10/04/2016 00:00:00,115.134,2
11/04/2016 00:00:00,107.426,2
12/04/2016 00:00:00,105.491,2
13/04/2016 00:00:00,99.064,2
14/04/2016 00:00:00,90.562,2
15/04/2016 00:00:00,84.829,2
16/04/2016 00:00:00,82.789,2
17/04/2016 00:00:00,81.451,2
18/04/2016 00:00:00,84.688,2
19/04/2016 00:00:00,102.744,2
20/04/2016 00:00:00,94.936,2
21/04/2016 00:00:00,89.12,2
22/04/2016 00:00:00,77.995,2
23/04/2016 00:00:00,79.793,2
24/04/2016 00:00:00,82.727,2
25/04/2016 00:00:00,83.123,2
26/04/2016 00:00:00,80.43,2
27/04/2016 00:00:00,83.409,2
28/04/2016 00:00:00,92.004,2
29/04/2016 00:00:00,96.257,2
30/04/2016 00:00:00,95.168,2
01/05/2016 00:00:00,106.835,2
02/05/2016 00:00:00,104.639,2
03/05/2016 00:00:00,96.177,2
04/05/2016 00:00:00,91.129,1
05/05/2016 00:00:00,88.102,1
06/05/2016 00:00:00,95.047,1
07/05/2016 00:00:00,100.221,1
08/05/2016 00:00:00,99.841,1
09/05/2016 00:00:00,115.071,1
10/05/2016 00:00:00,140.648,1
11/05/2016 00:00:00,128.951,1
12/05/2016 00:00:00,115.91,1
13/05/2016 00:00:00,110.205,1
14/05/2016 00:00:00,109.37,1
15/05/2016 00:00:00,109.951,1
16/05/2016 00:00:00,111.645,1
17/05/2016 00:00:00,132.929,1
18/05/2016 00:00:00,148.259,1
19/05/2016 00:00:00,144.004,1
20/05/2016 00:00:00,139.548,1
21/05/2016 00:00:00,139.402,1
22/05/2016 00:00:00,135.266,1
23/05/2016 00:00:00,129.667,1
24/05/2016 00:00:00,124.676,1
25/05/2016 00:00:00,117.966,1
26/05/2016 00:00:00,113.348,1
27/05/2016 00:00:00,110.532,1
28/05/2016 00:00:00,111.177,1
29/05/2016 00:00:00,108.707,1
30/05/2016 00:00:00,108.414,1
31/05/2016 00:00:00,108.318,1
01/06/2016 00:00:00,109.457,1
02/06/2016 00:00:00,113.178,1
03/06/2016 00:00:00,117.484,1
04/06/2016 00:00:00,118.676,1
05/06/2016 00:00:00,134.287,1
06/06/2016 00:00:00,1135.167,1
07/06/2016 00:00:00,27778.307,1
08/06/2016 00:00:00,46842.184,1
09/06/2016 00:00:00,13178.203,1
10/06/2016 00:00:00,6685.987,1
11/06/2016 00:00:00,4462.663,1
12/06/2016 00:00:00,3398.428,1
13/06/2016 00:00:00,2667.289,1
14/06/2016 00:00:00,2080.047,1
15/06/2016 00:00:00,1702.702,1
16/06/2016 00:00:00,1462.842,1
17/06/2016 00:00:00,1299.227,1
18/06/2016 00:00:00,1189.689,1
19/06/2016 00:00:00,1126.284,1
20/06/2016 00:00:00,1141.312,1
21/06/2016 00:00:00,4311.042,1
22/06/2016 00:00:00,11097.224,1
23/06/2016 00:00:00,8022.401,1
24/06/2016 00:00:00,5146.163,1
25/06/2016 00:00:00,3895.397,1
26/06/2016 00:00:00,3166.577,1
27/06/2016 00:00:00,2996.619,1
28/06/2016 00:00:00,2477.3,1
29/06/2016 00:00:00,2104.047,1
30/06/2016 00:00:00,1869.294,1
01/07/2016 00:00:00,1665.121,1
02/07/2016 00:00:00,1515.948,1
03/07/2016 00:00:00,1388.85,1
04/07/2016 00:00:00,1324.36,1
05/07/2016 00:00:00,1264.285,1
06/07/2016 00:00:00,1225.181,1
07/07/2016 00:00:00,1217.884,1
08/07/2016 00:00:00,1490.739,1
09/07/2016 00:00:00,5202.162,1
10/07/2016 00:00:00,4865.114,1
11/07/2016 00:00:00,,255
12/07/2016 00:00:00,,255
13/07/2016 00:00:00,,255
14/07/2016 00:00:00,,255
15/07/2016 00:00:00,,255
16/07/2016 00:00:00,,255
17/07/2016 00:00:00,,255
18/07/2016 00:00:00,,255
19/07/2016 00:00:00,,255
20/07/2016 00:00:00,,255
21/07/2016 00:00:00,1732.529,1
22/07/2016 00:00:00,1689.042,1
23/07/2016 00:00:00,1680.978,1
24/07/2016 00:00:00,1977.543,1
25/07/2016 00:00:00,4413.686,1
26/07/2016 00:00:00,4798.799,1
27/07/2016 00:00:00,3747.703,1
28/07/2016 00:00:00,3417.048,1
29/07/2016 00:00:00,3202.54,1
30/07/2016 00:00:00,2775.871,1
31/07/2016 00:00:00,2357.669,1
01/08/2016 00:00:00,2095.02,1
02/08/2016 00:00:00,1955.81,1
03/08/2016 00:00:00,1861.508,1
04/08/2016 00:00:00,1768.328,1
05/08/2016 00:00:00,1808.223,1
06/08/2016 00:00:00,1697.726,1
07/08/2016 00:00:00,1647.031,1
08/08/2016 00:00:00,1638.557,1
09/08/2016 00:00:00,1534.908,1
10/08/2016 00:00:00,1457.871,1
11/08/2016 00:00:00,1396.762,1
12/08/2016 00:00:00,1325.553,1
13/08/2016 00:00:00,1279.624,1
14/08/2016 00:00:00,1214.289,1
15/08/2016 00:00:00,1113.551,1
16/08/2016 00:00:00,1062.429,1
17/08/2016 00:00:00,1040.023,1
18/08/2016 00:00:00,1011.324,1
19/08/2016 00:00:00,967.976,1
20/08/2016 00:00:00,941.079,1
21/08/2016 00:00:00,949.061,1
22/08/2016 00:00:00,914.936,1
23/08/2016 00:00:00,1007.811,1
24/08/2016 00:00:00,1075.419,1
25/08/2016 00:00:00,1050.086,1
26/08/2016 00:00:00,1051.728,1
27/08/2016 00:00:00,1067.328,1
28/08/2016 00:00:00,1161.556,1
29/08/2016 00:00:00,1088.175,1
30/08/2016 00:00:00,986.078,1
31/08/2016 00:00:00,906.225,1
01/09/2016 00:00:00,882.358,1
02/09/2016 00:00:00,857.706,1
03/09/2016 00:00:00,898.453,1
04/09/2016 00:00:00,4652.419,1
05/09/2016 00:00:00,6161.445,1
06/09/2016 00:00:00,5800.209,1
07/09/2016 00:00:00,4128.416,1
08/09/2016 00:00:00,3222.484,1
09/09/2016 00:00:00,2608.867,1
10/09/2016 00:00:00,2208.018,1
11/09/2016 00:00:00,3190.334,1
12/09/2016 00:00:00,7076.308,1
13/09/2016 00:00:00,8696.393,1
14/09/2016 00:00:00,5697.442,1
15/09/2016 00:00:00,4358.009,1
16/09/2016 00:00:00,3907.56,1
17/09/2016 00:00:00,3901.842,1
18/09/2016 00:00:00,3561.674,1
19/09/2016 00:00:00,2983.355,1
20/09/2016 00:00:00,2963.645,1
21/09/2016 00:00:00,3618.002,1
22/09/2016 00:00:00,4013.854,1
23/09/2016 00:00:00,4059.369,1
24/09/2016 00:00:00,4360.426,1
25/09/2016 00:00:00,4534.778,1
26/09/2016 00:00:00,3858.135,1
27/09/2016 00:00:00,3152.345,1
28/09/2016 00:00:00,2654.343,1
29/09/2016 00:00:00,2282.064,1
30/09/2016 00:00:00,3204.332,1
01/10/2016 00:00:00,3773.473,1
02/10/2016 00:00:00,3558.543,1
03/10/2016 00:00:00,3367.331,1
04/10/2016 00:00:00,3559.462,1
05/10/2016 00:00:00,3148.673,1
06/10/2016 00:00:00,3918.81,1
07/10/2016 00:00:00,4397.061,1
08/10/2016 00:00:00,3835.93,1
09/10/2016 00:00:00,3196.95,1
10/10/2016 00:00:00,2771.485,1
11/10/2016 00:00:00,2479.923,1
12/10/2016 00:00:00,2164.623,1
13/10/2016 00:00:00,2241.654,1
14/10/2016 00:00:00,2005.102,1
15/10/2016 00:00:00,1703.899,1
16/10/2016 00:00:00,1581.681,1
17/10/2016 00:00:00,1435.732,1
18/10/2016 00:00:00,1322.343,1
19/10/2016 00:00:00,1226.956,1
20/10/2016 00:00:00,1565.526,1
21/10/2016 00:00:00,1358.615,1
22/10/2016 00:00:00,1383.355,1
23/10/2016 00:00:00,1203.634,1
24/10/2016 00:00:00,1117.087,1
25/10/2016 00:00:00,1103.345,1
26/10/2016 00:00:00,1113.593,1
27/10/2016 00:00:00,1049.756,1
28/10/2016 00:00:00,979.806,1
29/10/2016 00:00:00,897.536,1
30/10/2016 00:00:00,842.989,1
31/10/2016 00:00:00,801.752,1
01/11/2016 00:00:00,766.946,1
02/11/2016 00:00:00,714.455,1
03/11/2016 00:00:00,694.808,1
04/11/2016 00:00:00,668.217,1
05/11/2016 00:00:00,623.301,1
06/11/2016 00:00:00,586.748,1
07/11/2016 00:00:00,537.127,1
08/11/2016 00:00:00,499.269,1
09/11/2016 00:00:00,477.238,1
10/11/2016 00:00:00,473.811,1
11/11/2016 00:00:00,443.836,1
12/11/2016 00:00:00,401.04,1
13/11/2016 00:00:00,410.06,1
14/11/2016 00:00:00,388.95,1
15/11/2016 00:00:00,370.072,1
16/11/2016 00:00:00,382.344,1
17/11/2016 00:00:00,427.121,1
18/11/2016 00:00:00,458.924,1
19/11/2016 00:00:00,433.448,1
20/11/2016 00:00:00,385.61,1
21/11/2016 00:00:00,354.827,1
22/11/2016 00:00:00,330.668,1
23/11/2016 00:00:00,297.181,1
24/11/2016 00:00:00,278.617,1
25/11/2016 00:00:00,253.296,1
26/11/2016 00:00:00,247.762,1
27/11/2016 00:00:00,258.344,1
28/11/2016 00:00:00,272.369,1
29/11/2016 00:00:00,272.286,1
30/11/2016 00:00:00,249.313,1
01/12/2016 00:00:00,235.624,1
02/12/2016 00:00:00,224.22,1
03/12/2016 00:00:00,210.016,1
04/12/2016 00:00:00,197.959,1
05/12/2016 00:00:00,181.805,1
06/12/2016 00:00:00,171.723,1
07/12/2016 00:00:00,203.288,1
08/12/2016 00:00:00,206.231,1
09/12/2016 00:00:00,223.722,1
10/12/2016 00:00:00,270.366,1
11/12/2016 00:00:00,346.204,1
12/12/2016 00:00:00,293.176,1
13/12/2016 00:00:00,244.311,1
14/12/2016 00:00:00,216.738,1
15/12/2016 00:00:00,197.318,1
16/12/2016 00:00:00,185.432,1
17/12/2016 00:00:00,188.456,1
18/12/2016 00:00:00,179.83,1
19/12/2016 00:00:00,172.083,1
20/12/2016 00:00:00,163.836,1
21/12/2016 00:00:00,150.559,1
22/12/2016 00:00:00,153.232,1
23/12/2016 00:00:00,158.968,1
24/12/2016 00:00:00,152.116,1
25/12/2016 00:00:00,268.465,1
26/12/2016 00:00:00,363.096,1
27/12/2016 00:00:00,286.003,1
28/12/2016 00:00:00,178.247,1
29/12/2016 00:00:00,145.621,1
30/12/2016 00:00:00,137.603,1
31/12/2016 00:00:00,156.388,1
01/01/2017 00:00:00,185.549,1
02/01/2017 00:00:00,192.355,1
03/01/2017 00:00:00,170.508,1
04/01/2017 00:00:00,155.064,1
05/01/2017 00:00:00,183.78,1
06/01/2017 00:00:00,200.346,1
07/01/2017 00:00:00,169.743,1
08/01/2017 00:00:00,144.487,1
09/01/2017 00:00:00,126.011,1
10/01/2017 00:00:00,113.163,1
11/01/2017 00:00:00,108.818,1
12/01/2017 00:00:00,142.877,1
13/01/2017 00:00:00,135.559,1
14/01/2017 00:00:00,116.778,1
15/01/2017 00:00:00,98.325,1
16/01/2017 00:00:00,88.955,1
17/01/2017 00:00:00,81.431,1
18/01/2017 00:00:00,72.647,1
19/01/2017 00:00:00,64.039,1
20/01/2017 00:00:00,56.758,1
21/01/2017 00:00:00,55.947,1
22/01/2017 00:00:00,51.597,1
23/01/2017 00:00:00,51.696,1
24/01/2017 00:00:00,49.551,1
25/01/2017 00:00:00,46.634,1
26/01/2017 00:00:00,43.718,1
27/01/2017 00:00:00,40.094,1
28/01/2017 00:00:00,35.087,1
29/01/2017 00:00:00,31.444,1
30/01/2017 00:00:00,28.744,1
31/01/2017 00:00:00,24.924,1
01/02/2017 00:00:00,23.925,1
02/02/2017 00:00:00,23.731,1
03/02/2017 00:00:00,22.732,1
04/02/2017 00:00:00,20.925,1
05/02/2017 00:00:00,18.407,1
06/02/2017 00:00:00,16.798,1
07/02/2017 00:00:00,27.033,1
08/02/2017 00:00:00,34.253,1
