"Datetime","Discharge (Ml/Day) Mean","QC","Discharge (Ml/Day) Minimum","QC","Discharge (Ml/Day) Maximum","QC"
23/12/1984 00:00:00,      29.685,      1,      28.797,      1,      29.824,      1
24/12/1984 00:00:00,      28.908,      1,      28.797,      1,      29.479,      1
25/12/1984 00:00:00,      28.613,      1,      27.793,      1,      28.797,      1
26/12/1984 00:00:00,      27.793,      1,      27.793,      1,      27.793,      1
27/12/1984 00:00:00,      28.579,      1,      27.793,      1,      29.479,      1
28/12/1984 00:00:00,      29.629,      1,      28.460,      1,      30.171,      1
29/12/1984 00:00:00,      28.223,      1,      27.463,      1,      28.460,      1
30/12/1984 00:00:00,      30.416,      1,      27.463,      1,      35.245,      1
31/12/1984 00:00:00,      52.882,      1,      35.245,      1,      81.471,      1
01/01/1985 00:00:00,     108.068,      1,      81.471,      1,     131.546,      1
02/01/1985 00:00:00,      84.369,      1,      82.298,      1,      90.722,      1
03/01/1985 00:00:00,      69.229,      1,      61.158,      1,      82.298,      1
04/01/1985 00:00:00,      53.909,      1,      48.007,      1,      61.158,      1
05/01/1985 00:00:00,      44.196,      1,      40.386,      1,      48.007,      1
06/01/1985 00:00:00,      37.181,      1,      33.410,      1,      40.386,      1
07/01/1985 00:00:00,      31.561,      1,      29.479,      1,      33.410,      1
08/01/1985 00:00:00,      28.445,      1,      26.811,      1,      29.479,      1
09/01/1985 00:00:00,      26.811,      1,      26.811,      1,      26.811,      1
10/01/1985 00:00:00,      26.811,      1,      26.811,      1,      26.811,      1
11/01/1985 00:00:00,      26.111,      1,      25.263,      1,      26.811,      1
12/01/1985 00:00:00,      24.786,      1,      23.778,      1,      25.263,      1
13/01/1985 00:00:00,      23.262,      1,      22.629,      1,      23.778,      1
14/01/1985 00:00:00,      22.362,      1,      21.790,      1,      22.629,      1
15/01/1985 00:00:00,      21.503,      1,      20.970,      1,      21.790,      1
16/01/1985 00:00:00,      21.211,      1,      20.970,      1,      22.068,      1
17/01/1985 00:00:00,      25.287,      1,      22.068,      1,      27.793,      1
18/01/1985 00:00:00,      29.740,      1,      27.463,      1,      31.228,      1
19/01/1985 00:00:00,      29.043,      1,      27.463,      1,      29.824,      1
20/01/1985 00:00:00,      26.984,      1,      26.811,      1,      28.125,      1
21/01/1985 00:00:00,      26.785,      1,      25.873,      1,      27.136,      1
22/01/1985 00:00:00,      25.333,      1,      23.487,      1,      25.873,      1
23/01/1985 00:00:00,      23.123,      1,      22.347,      1,      23.487,      1
24/01/1985 00:00:00,      21.831,      1,      20.970,      1,      22.629,      1
25/01/1985 00:00:00,      20.841,      1,      20.439,      1,      20.970,      1
26/01/1985 00:00:00,      20.654,      1,      20.181,      1,      21.241,      1
27/01/1985 00:00:00,      20.351,      1,      20.181,      1,      20.701,      1
28/01/1985 00:00:00,      19.941,      1,      18.922,      1,      20.181,      1
29/01/1985 00:00:00,      18.531,      1,      17.240,      1,      18.922,      1
30/01/1985 00:00:00,      17.156,      1,      16.777,      1,      17.240,      1
31/01/1985 00:00:00,      16.742,      1,      15.897,      1,      16.777,      1
01/02/1985 00:00:00,      15.873,      1,      15.873,      1,      15.897,      1
02/02/1985 00:00:00,      15.713,      1,      15.214,      1,      15.873,      1
03/02/1985 00:00:00,      15.114,      1,      14.030,      1,      15.214,      1
04/02/1985 00:00:00,      13.746,      1,      13.743,      1,      14.030,      1
05/02/1985 00:00:00,      13.279,      1,      13.159,      1,      13.743,      1
06/02/1985 00:00:00,      13.159,      1,      13.159,      1,      13.159,      1
07/02/1985 00:00:00,      17.380,      1,      12.416,      1,      20.181,      1
08/02/1985 00:00:00,      16.444,      1,      16.321,      1,      17.474,      1
09/02/1985 00:00:00,      19.497,      1,      16.321,      1,      20.439,      1
10/02/1985 00:00:00,      23.351,      1,      20.439,      1,      24.071,      1
11/02/1985 00:00:00,      23.647,      1,      21.796,      1,      24.071,      1
12/02/1985 00:00:00,      21.166,      1,      20.181,      1,      21.796,      1
13/02/1985 00:00:00,      19.911,      1,      19.170,      1,      20.181,      1
14/02/1985 00:00:00,      18.454,      1,      17.240,      1,      19.170,      1
15/02/1985 00:00:00,      16.911,      1,      16.096,      1,      17.240,      1
16/02/1985 00:00:00,      15.878,      1,      15.157,      1,      16.096,      1
17/02/1985 00:00:00,      14.662,      1,      13.743,      1,      15.157,      1
18/02/1985 00:00:00,      13.657,      1,      12.971,      1,      13.743,      1
19/02/1985 00:00:00,      12.971,      1,      12.971,      1,      12.971,      1
20/02/1985 00:00:00,      13.136,      1,      12.971,      1,      13.348,      1
21/02/1985 00:00:00,      14.879,      1,      13.348,      1,      15.873,      1
22/02/1985 00:00:00,      16.363,      1,      15.873,      1,      16.777,      1
23/02/1985 00:00:00,      16.096,      1,      16.096,      1,      16.096,      1
24/02/1985 00:00:00,      17.260,      1,      16.096,      1,      17.949,      1
25/02/1985 00:00:00,      17.315,      1,      16.548,      1,      17.949,      1
26/02/1985 00:00:00,      16.211,      1,      15.432,      1,      16.548,      1
27/02/1985 00:00:00,      15.432,      1,      15.432,      1,      15.432,      1
28/02/1985 00:00:00,      15.408,      1,      14.785,      1,      15.432,      1
01/03/1985 00:00:00,      14.553,      1,      14.154,      1,      14.785,      1
02/03/1985 00:00:00,      13.993,      1,      13.348,      1,      14.785,      1
03/03/1985 00:00:00,      12.722,      1,      11.876,      1,      13.348,      1
04/03/1985 00:00:00,      11.509,      1,      11.006,      1,      11.876,      1
05/03/1985 00:00:00,      10.476,      1,      10.174,      1,      11.006,      1
06/03/1985 00:00:00,      10.052,      1,       9.693,      1,      10.174,      1
07/03/1985 00:00:00,       9.642,      1,       9.225,      1,       9.693,      1
08/03/1985 00:00:00,       9.225,      1,       9.225,      1,       9.225,      1
09/03/1985 00:00:00,       9.699,      1,       9.225,      1,      10.012,      1
