Date,Flow (Ml/d)
15/10/1990 ,2.592
16/10/1990 ,2.3328
17/10/1990 ,2.592
18/10/1990 ,2.4192
19/10/1990 ,2.16
20/10/1990 ,5.2704
21/10/1990 ,16.0704
22/10/1990 ,8.0352
23/10/1990 ,8.9856
24/10/1990 ,4.8384
25/10/1990 ,3.5424
26/10/1990 ,2.5056
27/10/1990 ,2.16
28/10/1990 ,1.728
29/10/1990 ,1.5552
30/10/1990 ,1.5552
31/10/1990 ,1.2096
01/11/1990 ,1.296
02/11/1990 ,1.1232
03/11/1990 ,1.0368
04/11/1990 ,46.4832
05/11/1990 ,28.8576
06/11/1990 ,12.4416
07/11/1990 ,5.4432
08/11/1990 ,3.5424
09/11/1990 ,2.9376
10/11/1990 ,3.2832
11/11/1990 ,3.9744
12/11/1990 ,2.6784
13/11/1990 ,1.9872
14/11/1990 ,1.4688
15/11/1990 ,1.0368
16/11/1990 ,1.0368
17/11/1990 ,1.296
18/11/1990 ,1.0368
19/11/1990 ,0.7776
20/11/1990 ,0.6912
21/11/1990 ,0.6048
22/11/1990 ,0.6048
23/11/1990 ,0.6912
24/11/1990 ,0.6048
25/11/1990 ,0.6048
26/11/1990 ,0.5184
27/11/1990 ,0.5184
28/11/1990 ,0.5184
29/11/1990 ,0.432
30/11/1990 ,0.432
01/12/1990 ,0.3456
02/12/1990 ,0.3456
03/12/1990 ,0.2592
04/12/1990 ,0.864
05/12/1990 ,3.888
06/12/1990 ,2.6784
07/12/1990 ,1.0368
08/12/1990 ,0.6912
09/12/1990 ,0.5184
10/12/1990 ,0.3456
11/12/1990 ,0.2592
12/12/1990 ,0.2592
13/12/1990 ,0.2592
14/12/1990 ,0.1728
15/12/1990 ,0.1728
16/12/1990 ,0.1728
17/12/1990 ,0.0864
18/12/1990 ,0.0864
19/12/1990 ,0.0864
20/12/1990 ,0
21/12/1990 ,0.0864
22/12/1990 ,0.0864
23/12/1990 ,0.0864
24/12/1990 ,0.0864
25/12/1990 ,0
26/12/1990 ,0
27/12/1990 ,0
28/12/1990 ,0
29/12/1990 ,0
30/12/1990 ,0
31/12/1990 ,0
01/01/1991 ,0
02/01/1991 ,0
03/01/1991 ,0
04/01/1991 ,0
05/01/1991 ,0
06/01/1991 ,0.0864
07/01/1991 ,11.4048
08/01/1991 ,5.4432
09/01/1991 ,1.728
10/01/1991 ,0.864
11/01/1991 ,0.6048
12/01/1991 ,0.432
13/01/1991 ,0.432
14/01/1991 ,0.3456
15/01/1991 ,0.2592
16/01/1991 ,0.2592
17/01/1991 ,0.2592
18/01/1991 ,0.2592
19/01/1991 ,0.2592
20/01/1991 ,0.1728
21/01/1991 ,0.1728
22/01/1991 ,0.432
23/01/1991 ,0.5184
24/01/1991 ,2.6784
25/01/1991 ,14.4288
26/01/1991 ,5.616
27/01/1991 ,1.8144
28/01/1991 ,0.9504
29/01/1991 ,0.6912
30/01/1991 ,0.432
31/01/1991 ,0.432
01/02/1991 ,0.3456
02/02/1991 ,0.2592
03/02/1991 ,0.2592
04/02/1991 ,0.2592
05/02/1991 ,0.1728
06/02/1991 ,0.1728
07/02/1991 ,0.1728
08/02/1991 ,0.1728
09/02/1991 ,0.1728
10/02/1991 ,0.1728
11/02/1991 ,0.1728
12/02/1991 ,0.1728
13/02/1991 ,0.1728
14/02/1991 ,0.0864
15/02/1991 ,0.1728
16/02/1991 ,0.0864
17/02/1991 ,0.1728
18/02/1991 ,0.1728
19/02/1991 ,0.1728
20/02/1991 ,0.1728
21/02/1991 ,0.1728
22/02/1991 ,0.1728
23/02/1991 ,0.1728
24/02/1991 ,0.2592
25/02/1991 ,0.2592
26/02/1991 ,0.1728
27/02/1991 ,0.1728
28/02/1991 ,0.1728
01/03/1991 ,0.1728
02/03/1991 ,0.1728
03/03/1991 ,0.1728
04/03/1991 ,0.1728
05/03/1991 ,0.1728
06/03/1991 ,0.0864
07/03/1991 ,0.0864
08/03/1991 ,0.0864
09/03/1991 ,0.0864
10/03/1991 ,0.0864
11/03/1991 ,0.0864
12/03/1991 ,0.0864
13/03/1991 ,0.0864
14/03/1991 ,0.0864
15/03/1991 ,0.0864
16/03/1991 ,0.0864
17/03/1991 ,0.0864
18/03/1991 ,0.0864
19/03/1991 ,0.0864
20/03/1991 ,0.0864
21/03/1991 ,0.0864
22/03/1991 ,0.0864
23/03/1991 ,0.0864
24/03/1991 ,0.0864
25/03/1991 ,0.0864
26/03/1991 ,0.0864
27/03/1991 ,0.0864
28/03/1991 ,0.0864
29/03/1991 ,0.0864
30/03/1991 ,0.0864
31/03/1991 ,0.5184
01/04/1991 ,0.432
02/04/1991 ,0.3456
03/04/1991 ,0.432
04/04/1991 ,0.432
05/04/1991 ,0.432
06/04/1991 ,0.3456
07/04/1991 ,0.3456
08/04/1991 ,0.3456
09/04/1991 ,0.2592
10/04/1991 ,0.2592
11/04/1991 ,0.2592
12/04/1991 ,0.2592
13/04/1991 ,4.4928
14/04/1991 ,1.9008
15/04/1991 ,1.0368
16/04/1991 ,1.0368
17/04/1991 ,0.9504
18/04/1991 ,0.7776
19/04/1991 ,0.6048
20/04/1991 ,0.6048
21/04/1991 ,0.6048
22/04/1991 ,0.5184
23/04/1991 ,0.5184
24/04/1991 ,0.432
25/04/1991 ,0.432
26/04/1991 ,0.432
27/04/1991 ,1.5552
28/04/1991 ,3.2832
29/04/1991 ,1.728
30/04/1991 ,0.9504
01/05/1991 ,0.6912
02/05/1991 ,0.6048
03/05/1991 ,0.6048
04/05/1991 ,0.6048
05/05/1991 ,0.6048
06/05/1991 ,0.6048
07/05/1991 ,0.6048
08/05/1991 ,0.6048
09/05/1991 ,0.6048
10/05/1991 ,0.864
11/05/1991 ,0.864
12/05/1991 ,0.864
13/05/1991 ,0.7776
14/05/1991 ,0.6912
15/05/1991 ,0.6912
16/05/1991 ,0.6912
17/05/1991 ,0.6912
18/05/1991 ,0.6912
19/05/1991 ,0.6912
20/05/1991 ,0.6912
21/05/1991 ,0.6048
22/05/1991 ,1.6416
23/05/1991 ,3.6288
24/05/1991 ,3.1968
25/05/1991 ,1.9008
26/05/1991 ,1.2096
27/05/1991 ,1.0368
28/05/1991 ,1.0368
29/05/1991 ,0.9504
30/05/1991 ,0.7776
31/05/1991 ,0.7776
01/06/1991 ,0.864
02/06/1991 ,0.7776
03/06/1991 ,0.7776
04/06/1991 ,0.7776
05/06/1991 ,0.7776
06/06/1991 ,0.7776
07/06/1991 ,0.7776
08/06/1991 ,1.0368
09/06/1991 ,16.5888
10/06/1991 ,15.0336
11/06/1991 ,11.664
12/06/1991 ,11.0592
13/06/1991 ,859.9392
14/06/1991 ,218.3328
15/06/1991 ,54.2592
16/06/1991 ,31.8816
17/06/1991 ,24.1056
18/06/1991 ,17.8848
19/06/1991 ,13.5648
20/06/1991 ,9.8496
21/06/1991 ,7.8624
22/06/1991 ,6.5664
23/06/1991 ,5.3568
24/06/1991 ,4.6656
25/06/1991 ,0
26/06/1991 ,0
27/06/1991 ,0
28/06/1991 ,0
29/06/1991 ,0
30/06/1991 ,0
01/07/1991 ,0
02/07/1991 ,0
03/07/1991 ,0
04/07/1991 ,0
05/07/1991 ,0
06/07/1991 ,0
07/07/1991 ,0
08/07/1991 ,0
09/07/1991 ,0
10/07/1991 ,0
11/07/1991 ,0
12/07/1991 ,1719.36
13/07/1991 ,968.8032
14/07/1991 ,231.8976
15/07/1991 ,108.0864
16/07/1991 ,72.2304
17/07/1991 ,45.0144
18/07/1991 ,34.8192
19/07/1991 ,29.376
20/07/1991 ,24.3648
21/07/1991 ,21.5136
22/07/1991 ,17.5392
23/07/1991 ,15.2064
24/07/1991 ,14.5152
25/07/1991 ,12.0096
26/07/1991 ,9.7632
27/07/1991 ,7.8624
28/07/1991 ,7.5168
29/07/1991 ,7.9488
30/07/1991 ,7.5168
31/07/1991 ,6.9984
01/08/1991 ,6.1344
02/08/1991 ,6.048
03/08/1991 ,6.048
04/08/1991 ,5.4432
05/08/1991 ,5.4432
06/08/1991 ,19.5264
07/08/1991 ,82.512
08/08/1991 ,25.8336
09/08/1991 ,69.8976
10/08/1991 ,38.7072
11/08/1991 ,23.1552
12/08/1991 ,18.576
13/08/1991 ,15.8976
14/08/1991 ,12.7872
15/08/1991 ,9.936
16/08/1991 ,8.3808
17/08/1991 ,8.5536
18/08/1991 ,7.4304
19/08/1991 ,6.3936
20/08/1991 ,6.1344
21/08/1991 ,5.7888
22/08/1991 ,9.5904
23/08/1991 ,9.1584
24/08/1991 ,8.8992
25/08/1991 ,15.984
26/08/1991 ,9.5904
27/08/1991 ,6.5664
28/08/1991 ,5.7888
29/08/1991 ,18.4896
30/08/1991 ,15.12
31/08/1991 ,12.8736
01/09/1991 ,32.9184
02/09/1991 ,16.5888
03/09/1991 ,11.7504
04/09/1991 ,8.64
05/09/1991 ,6.3936
06/09/1991 ,5.2704
07/09/1991 ,4.5792
08/09/1991 ,4.2336
09/09/1991 ,3.888
10/09/1991 ,3.9744
11/09/1991 ,58.2336
12/09/1991 ,49.9392
13/09/1991 ,23.4144
14/09/1991 ,15.2064
15/09/1991 ,10.6272
16/09/1991 ,8.3808
17/09/1991 ,7.0848
18/09/1991 ,6.5664
19/09/1991 ,9.936
20/09/1991 ,7.6032
21/09/1991 ,5.5296
22/09/1991 ,4.5792
23/09/1991 ,4.5792
24/09/1991 ,4.1472
25/09/1991 ,3.456
26/09/1991 ,3.1104
27/09/1991 ,8.64
28/09/1991 ,19.7856
29/09/1991 ,8.64
30/09/1991 ,4.9248
01/10/1991 ,3.8016
02/10/1991 ,3.3696
03/10/1991 ,2.6784
04/10/1991 ,2.592
05/10/1991 ,2.0736
06/10/1991 ,1.9008
07/10/1991 ,2.16
08/10/1991 ,4.2336
09/10/1991 ,2.5056
10/10/1991 ,1.6416
11/10/1991 ,1.3824
12/10/1991 ,1.1232
13/10/1991 ,1.1232
14/10/1991 ,1.0368
15/10/1991 ,1.0368
16/10/1991 ,1.0368
17/10/1991 ,0.9504
18/10/1991 ,0.864
19/10/1991 ,0.864
20/10/1991 ,0.7776
21/10/1991 ,0.7776
22/10/1991 ,0.7776
23/10/1991 ,0.7776
24/10/1991 ,0.7776
25/10/1991 ,0.7776
26/10/1991 ,1.0368
27/10/1991 ,1.4688
28/10/1991 ,0.9504
29/10/1991 ,0.7776
30/10/1991 ,0.6912
31/10/1991 ,0.6912
01/11/1991 ,0.864
02/11/1991 ,1.0368
03/11/1991 ,0.7776
04/11/1991 ,0.6912
05/11/1991 ,3.3696
06/11/1991 ,3.1968
07/11/1991 ,1.2096
08/11/1991 ,0.864
09/11/1991 ,0.6912
10/11/1991 ,0.5184
11/11/1991 ,0.432
12/11/1991 ,0.432
13/11/1991 ,0.432
14/11/1991 ,0.432
15/11/1991 ,0.432
16/11/1991 ,0.6048
17/11/1991 ,0.5184
18/11/1991 ,0.432
19/11/1991 ,0.3456
20/11/1991 ,0.2592
21/11/1991 ,0.3456
22/11/1991 ,0.2592
23/11/1991 ,0.2592
24/11/1991 ,0.2592
25/11/1991 ,0.2592
26/11/1991 ,0.1728
27/11/1991 ,0.2592
28/11/1991 ,0.6048
29/11/1991 ,0.6048
30/11/1991 ,0.3456
01/12/1991 ,0.1728
02/12/1991 ,0.1728
03/12/1991 ,0.1728
04/12/1991 ,0.1728
05/12/1991 ,0.1728
06/12/1991 ,0.1728
07/12/1991 ,0.1728
08/12/1991 ,0.0864
09/12/1991 ,0.0864
10/12/1991 ,0.0864
11/12/1991 ,0.2592
12/12/1991 ,6.8256
13/12/1991 ,2.0736
14/12/1991 ,1.5552
15/12/1991 ,4.6656
16/12/1991 ,2.8512
17/12/1991 ,0.9504
18/12/1991 ,0.6912
19/12/1991 ,0.6912
20/12/1991 ,0.864
21/12/1991 ,0.6912
22/12/1991 ,0.5184
23/12/1991 ,0.3456
24/12/1991 ,0.3456
25/12/1991 ,0.2592
26/12/1991 ,0.2592
27/12/1991 ,0.1728
28/12/1991 ,0.1728
29/12/1991 ,0.0864
30/12/1991 ,0.0864
31/12/1991 ,0.0864
01/01/1992 ,0.7776
02/01/1992 ,4.6656
03/01/1992 ,1.728
04/01/1992 ,0.7776
05/01/1992 ,0.5184
06/01/1992 ,0.7776
07/01/1992 ,1.0368
08/01/1992 ,0.7776
09/01/1992 ,0.5184
10/01/1992 ,21.6
11/01/1992 ,14.1696
12/01/1992 ,4.6656
13/01/1992 ,1.6416
14/01/1992 ,0.864
15/01/1992 ,0.6048
16/01/1992 ,0.432
17/01/1992 ,0.3456
18/01/1992 ,0.3456
19/01/1992 ,0.2592
20/01/1992 ,0.2592
21/01/1992 ,0.1728
22/01/1992 ,0.1728
23/01/1992 ,0.1728
24/01/1992 ,0.1728
25/01/1992 ,1.4688
26/01/1992 ,2.5056
27/01/1992 ,0.864
28/01/1992 ,0.5184
29/01/1992 ,0.3456
30/01/1992 ,0.2592
31/01/1992 ,0.2592
01/02/1992 ,0.1728
02/02/1992 ,0.3456
03/02/1992 ,0.7776
04/02/1992 ,0.432
05/02/1992 ,0.3456
06/02/1992 ,0.5184
07/02/1992 ,1.0368
08/02/1992 ,1.8144
09/02/1992 ,1.1232
10/02/1992 ,1.3824
11/02/1992 ,11.664
12/02/1992 ,79.7472
13/02/1992 ,23.4144
14/02/1992 ,10.8
15/02/1992 ,4.9248
16/02/1992 ,2.9376
17/02/1992 ,1.6416
18/02/1992 ,1.1232
19/02/1992 ,0.9504
20/02/1992 ,0.864
21/02/1992 ,0.7776
22/02/1992 ,0.6912
23/02/1992 ,0.6048
24/02/1992 ,0.6048
25/02/1992 ,0.7776
26/02/1992 ,0.9504
27/02/1992 ,0.7776
28/02/1992 ,0.6912
29/02/1992 ,0.6048
01/03/1992 ,0.5184
02/03/1992 ,0.432
03/03/1992 ,0.432
04/03/1992 ,0.432
05/03/1992 ,6.7392
06/03/1992 ,6.5664
07/03/1992 ,2.6784
08/03/1992 ,1.2096
09/03/1992 ,0.864
10/03/1992 ,0.7776
11/03/1992 ,0.6912
12/03/1992 ,0.6048
13/03/1992 ,0.5184
14/03/1992 ,0.5184
15/03/1992 ,0.432
16/03/1992 ,0.432
17/03/1992 ,0.432
18/03/1992 ,0.3456
19/03/1992 ,0.3456
20/03/1992 ,0.3456
21/03/1992 ,0.3456
22/03/1992 ,0.3456
23/03/1992 ,0.3456
24/03/1992 ,0.3456
25/03/1992 ,0.3456
26/03/1992 ,0.432
27/03/1992 ,0.3456
28/03/1992 ,0.3456
29/03/1992 ,0.3456
30/03/1992 ,0.432
31/03/1992 ,0.3456
01/04/1992 ,0.3456
02/04/1992 ,0.2592
03/04/1992 ,0.2592
04/04/1992 ,0.2592
05/04/1992 ,0.2592
06/04/1992 ,0.3456
07/04/1992 ,0.2592
08/04/1992 ,0.432
09/04/1992 ,0.6048
10/04/1992 ,0.6048
11/04/1992 ,0.432
12/04/1992 ,0.3456
13/04/1992 ,0.3456
14/04/1992 ,0.3456
15/04/1992 ,0.3456
16/04/1992 ,0.3456
17/04/1992 ,0.3456
18/04/1992 ,0.3456
19/04/1992 ,0.3456
20/04/1992 ,0.3456
21/04/1992 ,0.2592
22/04/1992 ,0.3456
23/04/1992 ,0.3456
24/04/1992 ,0.3456
25/04/1992 ,0.3456
26/04/1992 ,0.3456
27/04/1992 ,0.3456
28/04/1992 ,0.3456
29/04/1992 ,0.864
30/04/1992 ,1.728
01/05/1992 ,1.0368
02/05/1992 ,0.6912
03/05/1992 ,0.6048
04/05/1992 ,0.6048
05/05/1992 ,0.6048
06/05/1992 ,0.5184
07/05/1992 ,0.5184
08/05/1992 ,0.432
09/05/1992 ,0.432
10/05/1992 ,0.432
11/05/1992 ,0.432
12/05/1992 ,0.432
13/05/1992 ,0.6912
14/05/1992 ,1.1232
15/05/1992 ,1.0368
16/05/1992 ,0.6912
17/05/1992 ,0.6048
18/05/1992 ,0.5184
19/05/1992 ,0.5184
20/05/1992 ,0.5184
21/05/1992 ,0.5184
22/05/1992 ,0.6048
23/05/1992 ,1.9872
24/05/1992 ,1.9008
25/05/1992 ,0.9504
26/05/1992 ,0.7776
27/05/1992 ,0.6912
28/05/1992 ,0.6912
29/05/1992 ,0.6912
30/05/1992 ,0.6048
31/05/1992 ,0.6048
01/06/1992 ,0.6048
02/06/1992 ,0.6048
03/06/1992 ,0.6912
04/06/1992 ,0.9504
05/06/1992 ,0.9504
06/06/1992 ,0.864
07/06/1992 ,0.6912
08/06/1992 ,0.6048
09/06/1992 ,0.6048
10/06/1992 ,0.6048
11/06/1992 ,0.6048
12/06/1992 ,0.6048
13/06/1992 ,0.6048
14/06/1992 ,0.6048
15/06/1992 ,0.6048
16/06/1992 ,0.6048
17/06/1992 ,0.6048
18/06/1992 ,0.6048
19/06/1992 ,0.6048
20/06/1992 ,0.6048
21/06/1992 ,0.6048
22/06/1992 ,0.6048
23/06/1992 ,0.6048
24/06/1992 ,0.6048
25/06/1992 ,0.6048
26/06/1992 ,0.6912
27/06/1992 ,1.1232
28/06/1992 ,2.9376
29/06/1992 ,2.8512
30/06/1992 ,1.6416
01/07/1992 ,1.0368
02/07/1992 ,0.9504
03/07/1992 ,0.864
04/07/1992 ,0.7776
05/07/1992 ,0.6912
06/07/1992 ,0.7776
07/07/1992 ,0.7776
08/07/1992 ,0.7776
09/07/1992 ,0.7776
10/07/1992 ,0.6912
11/07/1992 ,0.6912
12/07/1992 ,0.6912
13/07/1992 ,0.6912
14/07/1992 ,0.6048
15/07/1992 ,0.6048
16/07/1992 ,0.6048
17/07/1992 ,0.6048
18/07/1992 ,0.6048
19/07/1992 ,1.296
20/07/1992 ,3.2832
21/07/1992 ,2.3328
22/07/1992 ,1.296
23/07/1992 ,0.9504
24/07/1992 ,0.864
25/07/1992 ,0.7776
26/07/1992 ,0.7776
27/07/1992 ,0.6912
28/07/1992 ,0.6912
29/07/1992 ,0.6912
30/07/1992 ,0.6048
31/07/1992 ,0.6048
01/08/1992 ,0.6048
02/08/1992 ,0.6048
03/08/1992 ,0.6048
04/08/1992 ,0.5184
05/08/1992 ,0.5184
06/08/1992 ,0.6048
07/08/1992 ,49.0752
08/08/1992 ,20.1312
09/08/1992 ,7.5168
10/08/1992 ,4.2336
11/08/1992 ,2.592
12/08/1992 ,4.32
13/08/1992 ,4.4928
14/08/1992 ,10.1952
15/08/1992 ,5.2704
16/08/1992 ,3.2832
17/08/1992 ,2.2464
18/08/1992 ,1.728
19/08/1992 ,1.6416
20/08/1992 ,1.296
21/08/1992 ,1.1232
22/08/1992 ,1.0368
23/08/1992 ,0.9504
24/08/1992 ,0.864
25/08/1992 ,0.864
26/08/1992 ,0.7776
27/08/1992 ,0.7776
28/08/1992 ,0.6912
29/08/1992 ,0.6912
30/08/1992 ,0.6912
31/08/1992 ,6.1344
01/09/1992 ,36.5472
02/09/1992 ,13.0464
03/09/1992 ,7.1712
04/09/1992 ,5.616
05/09/1992 ,4.1472
06/09/1992 ,2.9376
07/09/1992 ,2.4192
08/09/1992 ,1.9008
09/09/1992 ,1.8144
10/09/1992 ,1.728
11/09/1992 ,1.296
12/09/1992 ,1.296
13/09/1992 ,3.7152
14/09/1992 ,2.9376
15/09/1992 ,1.728
16/09/1992 ,1.4688
17/09/1992 ,1.5552
18/09/1992 ,1.5552
19/09/1992 ,1.2096
20/09/1992 ,1.0368
21/09/1992 ,0.9504
22/09/1992 ,0.864
23/09/1992 ,0.7776
24/09/1992 ,0.7776
25/09/1992 ,7.8624
26/09/1992 ,278.8992
27/09/1992 ,86.5728
28/09/1992 ,32.5728
29/09/1992 ,19.872
30/09/1992 ,19.0944
01/10/1992 ,16.5024
02/10/1992 ,10.5408
03/10/1992 ,6.6528
04/10/1992 ,4.4928
05/10/1992 ,26.0064
06/10/1992 ,44.064
07/10/1992 ,16.1568
08/10/1992 ,9.7632
09/10/1992 ,6.1344
10/10/1992 ,40.6944
11/10/1992 ,25.1424
12/10/1992 ,14.0832
13/10/1992 ,8.5536
14/10/1992 ,4.9248
15/10/1992 ,3.8016
16/10/1992 ,3.1968
17/10/1992 ,3.8016
18/10/1992 ,154.224
19/10/1992 ,526.8672
20/10/1992 ,152.3232
21/10/1992 ,50.544
22/10/1992 ,23.6736
23/10/1992 ,16.1568
24/10/1992 ,12.096
25/10/1992 ,7.9488
26/10/1992 ,7.5168
27/10/1992 ,6.1344
28/10/1992 ,4.32
29/10/1992 ,3.6288
30/10/1992 ,2.9376
31/10/1992 ,4.8384
01/11/1992 ,58.6656
02/11/1992 ,353.4624
03/11/1992 ,79.5744
04/11/1992 ,29.5488
05/11/1992 ,20.6496
06/11/1992 ,120.6144
07/11/1992 ,61.0848
08/11/1992 ,29.9808
09/11/1992 ,19.0944
10/11/1992 ,14.0832
11/11/1992 ,11.232
12/11/1992 ,8.0352
13/11/1992 ,6.048
14/11/1992 ,4.752
15/11/1992 ,3.456
16/11/1992 ,2.6784
17/11/1992 ,2.6784
18/11/1992 ,5.9616
19/11/1992 ,4.2336
20/11/1992 ,3.7152
21/11/1992 ,13.1328
22/11/1992 ,78.7104
23/11/1992 ,66.3552
24/11/1992 ,18.3168
25/11/1992 ,13.0464
26/11/1992 ,8.8128
27/11/1992 ,6.6528
28/11/1992 ,4.4928
29/11/1992 ,3.1968
30/11/1992 ,4.0608
01/12/1992 ,4.9248
02/12/1992 ,2.8512
03/12/1992 ,1.9008
04/12/1992 ,1.4688
05/12/1992 ,4.9248
06/12/1992 ,338.8608
07/12/1992 ,414.6336
08/12/1992 ,271.9008
09/12/1992 ,65.3184
10/12/1992 ,28.944
11/12/1992 ,18.8352
12/12/1992 ,14.3424
13/12/1992 ,11.1456
14/12/1992 ,7.6032
15/12/1992 ,6.6528
16/12/1992 ,5.0112
17/12/1992 ,4.1472
18/12/1992 ,3.888
19/12/1992 ,3.8016
20/12/1992 ,3.1968
21/12/1992 ,3.1104
22/12/1992 ,3.2832
23/12/1992 ,4.0608
24/12/1992 ,23.4144
25/12/1992 ,39.1392
26/12/1992 ,23.328
27/12/1992 ,17.5392
28/12/1992 ,10.368
29/12/1992 ,6.7392
30/12/1992 ,5.0112
31/12/1992 ,3.024
01/01/1993 ,1.8144
02/01/1993 ,1.9872
03/01/1993 ,2.16
04/01/1993 ,155.952
05/01/1993 ,494.208
06/01/1993 ,40.9536
07/01/1993 ,20.736
08/01/1993 ,17.712
09/01/1993 ,13.392
10/01/1993 ,9.8496
11/01/1993 ,5.9616
12/01/1993 ,3.9744
13/01/1993 ,2.8512
14/01/1993 ,1.9872
15/01/1993 ,1.728
16/01/1993 ,1.296
17/01/1993 ,1.296
18/01/1993 ,1.2096
19/01/1993 ,2.592
20/01/1993 ,2.2464
21/01/1993 ,1.4688
22/01/1993 ,1.6416
23/01/1993 ,2.8512
24/01/1993 ,4.32
25/01/1993 ,4.32
26/01/1993 ,2.7648
27/01/1993 ,1.6416
28/01/1993 ,1.5552
29/01/1993 ,2.6784
30/01/1993 ,1.6416
31/01/1993 ,1.1232
01/02/1993 ,0.9504
02/02/1993 ,0.864
03/02/1993 ,0.7776
04/02/1993 ,0.7776
05/02/1993 ,0.6912
06/02/1993 ,0.9504
07/02/1993 ,0.864
08/02/1993 ,0.7776
09/02/1993 ,0.6912
10/02/1993 ,0.9504
11/02/1993 ,2.16
12/02/1993 ,1.3824
13/02/1993 ,0.9504
14/02/1993 ,0.7776
15/02/1993 ,0.7776
16/02/1993 ,0.6048
17/02/1993 ,0.6912
18/02/1993 ,0.864
19/02/1993 ,0.864
20/02/1993 ,0.7776
21/02/1993 ,0.6048
22/02/1993 ,1.0368
23/02/1993 ,2.592
24/02/1993 ,1.8144
25/02/1993 ,0.9504
26/02/1993 ,0.7776
27/02/1993 ,0.6912
28/02/1993 ,0.6048
01/03/1993 ,0.5184
02/03/1993 ,0.5184
03/03/1993 ,0.5184
04/03/1993 ,0.432
05/03/1993 ,0.432
06/03/1993 ,0.3456
07/03/1993 ,0.5184
08/03/1993 ,22.3776
09/03/1993 ,19.3536
10/03/1993 ,45.4464
11/03/1993 ,19.2672
12/03/1993 ,13.2192
13/03/1993 ,5.8752
14/03/1993 ,3.8016
15/03/1993 ,2.4192
16/03/1993 ,1.6416
17/03/1993 ,1.296
18/03/1993 ,1.2096
19/03/1993 ,1.1232
20/03/1993 ,1.2096
21/03/1993 ,1.2096
22/03/1993 ,1.728
23/03/1993 ,1.9008
24/03/1993 ,1.2096
25/03/1993 ,1.5552
26/03/1993 ,3.024
27/03/1993 ,12.096
28/03/1993 ,7.6032
29/03/1993 ,4.4928
30/03/1993 ,2.8512
31/03/1993 ,1.9872
01/04/1993 ,1.3824
02/04/1993 ,1.2096
03/04/1993 ,1.2096
04/04/1993 ,1.1232
05/04/1993 ,1.0368
06/04/1993 ,1.0368
07/04/1993 ,1.296
08/04/1993 ,1.296
09/04/1993 ,1.1232
10/04/1993 ,0.9504
11/04/1993 ,1.0368
12/04/1993 ,1.0368
13/04/1993 ,1.0368
14/04/1993 ,1.0368
15/04/1993 ,1.0368
16/04/1993 ,1.0368
17/04/1993 ,1.0368
18/04/1993 ,0.864
19/04/1993 ,0.7776
20/04/1993 ,0.7776
21/04/1993 ,0.7776
22/04/1993 ,0.7776
23/04/1993 ,0.6912
24/04/1993 ,0.6912
25/04/1993 ,0.6912
26/04/1993 ,0.6048
27/04/1993 ,0.6048
28/04/1993 ,0.6048
29/04/1993 ,0.6048
30/04/1993 ,0.6048
01/05/1993 ,0.6048
02/05/1993 ,0.6048
03/05/1993 ,0.6048
04/05/1993 ,0.6048
05/05/1993 ,0.6048
06/05/1993 ,0.6048
07/05/1993 ,0.6048
08/05/1993 ,0.6048
09/05/1993 ,0.6048
10/05/1993 ,0.6912
11/05/1993 ,0.7776
12/05/1993 ,0.7776
13/05/1993 ,0.7776
14/05/1993 ,0.7776
15/05/1993 ,0.7776
16/05/1993 ,0.7776
17/05/1993 ,0.7776
18/05/1993 ,0.6912
19/05/1993 ,0.6912
20/05/1993 ,0.6912
21/05/1993 ,0.6912
22/05/1993 ,0.6912
23/05/1993 ,0.6912
24/05/1993 ,0.864
25/05/1993 ,0.9504
26/05/1993 ,0.9504
27/05/1993 ,0.9504
28/05/1993 ,0.864
29/05/1993 ,0.864
30/05/1993 ,0.864
31/05/1993 ,0.7776
01/06/1993 ,1.5552
02/06/1993 ,1.728
03/06/1993 ,4.4064
04/06/1993 ,4.4928
05/06/1993 ,2.3328
06/06/1993 ,1.3824
07/06/1993 ,1.0368
08/06/1993 ,0.9504
09/06/1993 ,0.9504
10/06/1993 ,0.9504
11/06/1993 ,1.0368
12/06/1993 ,1.0368
13/06/1993 ,1.728
14/06/1993 ,1.9008
15/06/1993 ,1.5552
16/06/1993 ,1.2096
17/06/1993 ,1.0368
18/06/1993 ,1.0368
19/06/1993 ,0.9504
20/06/1993 ,1.0368
21/06/1993 ,0.9504
22/06/1993 ,0.9504
23/06/1993 ,0.9504
24/06/1993 ,0.9504
25/06/1993 ,0.9504
26/06/1993 ,0.9504
27/06/1993 ,0.864
28/06/1993 ,0.864
29/06/1993 ,0.864
30/06/1993 ,0.7776
01/07/1993 ,0.7776
02/07/1993 ,0.6912
03/07/1993 ,0.6912
04/07/1993 ,0.6912
05/07/1993 ,0.6912
06/07/1993 ,0.7776
07/07/1993 ,9.4176
08/07/1993 ,38.448
09/07/1993 ,39.1392
10/07/1993 ,18.8352
11/07/1993 ,11.0592
12/07/1993 ,7.0848
13/07/1993 ,5.5296
14/07/1993 ,4.32
15/07/1993 ,3.8016
16/07/1993 ,3.5424
17/07/1993 ,3.024
18/07/1993 ,2.4192
19/07/1993 ,2.0736
20/07/1993 ,1.9008
21/07/1993 ,2.4192
22/07/1993 ,2.7648
23/07/1993 ,2.3328
24/07/1993 ,1.9872
25/07/1993 ,1.728
26/07/1993 ,482.7168
